X	Y	Z	Resultado	
1	-1	0	25.4854	
1	-1	1	21.7653	
1	-1	2	15.5985	
1	-1	3	11.5953	
1	-1	4	9.11146	
1	-1	5	7.46736	
1	-1	6	6.31162	
1	-1	7	5.45928	
1	-1	8	4.80655	
1	-1	9	4.2915	
1	-1	10	3.87514	
1	0	-10	3.96745	
1	0	-9	4.40767	
1	0	-8	4.9569	
1	0	-7	5.66087	
1	0	-6	6.59455	
1	0	-5	7.88944	
1	0	-4	9.79655	
1	0	-3	12.8494	
1	0	-2	18.3201	
1	0	-1	26.7078	
1	0	0	25.8559	
1	0	1	25.6377	
1	0	2	17.0643	
1	0	3	12.1703	
1	0	4	9.3842	
1	0	5	7.61564	
1	0	6	6.40049	
1	0	7	5.51651	
1	0	8	4.84548	
1	0	9	4.31914	
1	0	10	3.89545	
1	1	-10	3.94901	
1	1	-9	4.38241	
1	1	-8	4.92102	
1	1	-7	5.60755	
1	1	-6	6.51057	
1	1	-5	7.74656	
1	1	-4	9.52635	
1	1	-3	12.2559	
1	1	-2	16.7145	
1	1	-1	23.6826	
1	1	0	25.3218	
1	1	1	22.4269	
1	1	2	15.7954	
1	1	3	11.6773	
1	1	4	9.15166	
1	1	5	7.48952	
1	1	6	6.32498	
1	1	7	5.4679	
1	1	8	4.81241	
1	1	9	4.29566	
1	1	10	3.87819	
1	2	-10	3.89251	
1	2	-9	4.30556	
1	2	-8	4.81295	
1	2	-7	5.44918	
1	2	-6	6.26628	
1	2	-5	7.34441	
1	2	-4	8.80701	
1	2	-3	10.8289	
1	2	-2	13.5559	
1	2	-1	16.6026	
1	2	0	18.032	
1	2	1	16.19	
1	2	2	13.0623	
1	2	3	10.4305	
1	2	4	8.51201	
1	2	5	7.12618	
1	2	6	6.10137	
1	2	7	5.3214	
1	2	8	4.71159	
1	2	9	4.22347	
1	2	10	3.82481	
1	3	-10	3.80266	
1	3	-9	4.1849	
1	3	-8	4.64615	
1	3	-7	5.21059	
1	3	-6	5.91096	
1	3	-5	6.7898	
1	3	-4	7.89522	
1	3	-3	9.25553	
1	3	-2	10.7948	
1	3	-1	12.159	
1	3	0	12.678	
1	3	1	11.9807	
1	3	2	10.5368	
1	3	3	9.00375	
1	3	4	7.68184	
1	3	5	6.61724	
1	3	6	5.77261	
1	3	7	5.099	
1	3	8	4.55509	
1	3	9	4.10962	
1	3	10	3.73962	
1	4	-10	3.68627	
1	4	-9	4.03125	
1	4	-8	4.43854	
1	4	-7	4.92268	
1	4	-6	5.50031	
1	4	-5	6.18715	
1	4	-4	6.98915	
1	4	-3	7.88119	
1	4	-2	8.76866	
1	4	-1	9.4537	
1	4	0	9.6889	
1	4	1	9.36521	
1	4	2	8.62587	
1	4	3	7.72313	
1	4	4	6.8399	
1	4	5	6.05605	
1	4	6	5.38865	
1	4	7	4.82853	
1	4	8	4.35914	
1	4	9	3.96398	
1	4	10	3.62887	
1	5	-10	3.55092	
1	5	-9	3.85612	
1	5	-8	4.20795	
1	5	-7	4.61359	
1	5	-6	5.07885	
1	5	-5	5.60466	
1	5	-4	6.18014	
1	5	-3	6.77149	
1	5	-2	7.30988	
1	5	-1	7.69233	
1	5	0	7.81661	
1	5	1	7.64312	
1	5	2	7.22515	
1	5	3	6.66967	
1	5	4	6.07596	
1	5	5	5.50666	
1	5	6	4.99065	
1	5	7	4.53593	
1	5	8	4.14023	
1	5	9	3.79722	
1	5	10	3.49961	
1	6	-10	3.40393	
1	6	-9	3.66992	
1	6	-8	3.96926	
1	6	-7	4.30424	
1	6	-6	4.67462	
1	6	-5	5.07487	
1	6	-4	5.49029	
1	6	-3	5.89244	
1	6	-2	6.23692	
1	6	-1	6.4692	
1	6	0	6.54228	
1	6	1	6.43933	
1	6	2	6.18339	
1	6	3	5.82448	
1	6	4	5.41659	
1	6	5	5.00168	
1	6	6	4.60557	
1	6	7	4.24103	
1	6	8	3.91233	
1	6	9	3.6191	
1	6	10	3.3587	
1	7	-10	3.25155	
1	7	-9	3.48099	
1	7	-8	3.73328	
1	7	-7	4.00791	
1	7	-6	4.30178	
1	7	-5	4.60755	
1	7	-4	4.91175	
1	7	-3	5.19337	
1	7	-2	5.42455	
1	7	-1	5.57518	
1	7	0	5.62162	
1	7	1	5.55581	
1	7	2	5.38889	
1	7	3	5.14637	
1	7	4	4.85856	
1	7	5	4.55245	
1	7	6	4.24774	
1	7	7	3.95671	
1	7	8	3.68581	
1	7	9	3.43756	
1	7	10	3.21209	
1	8	-10	3.09871	
1	8	-9	3.29536	
1	8	-8	3.50696	
1	8	-7	3.73165	
1	8	-6	3.96536	
1	8	-5	4.20101	
1	8	-4	4.42772	
1	8	-3	4.63067	
1	8	-2	4.79227	
1	8	-1	4.89512	
1	8	0	4.92639	
1	8	1	4.88188	
1	8	2	4.76746	
1	8	3	4.59708	
1	8	4	4.38849	
1	8	5	4.15902	
1	8	6	3.92286	
1	8	7	3.6902	
1	8	8	3.46753	
1	8	9	3.25845	
1	8	10	3.06452	
1	9	-10	2.94901	
1	9	-9	3.11698	
1	9	-8	3.29422	
1	9	-7	3.47833	
1	9	-6	3.66526	
1	9	-5	3.84893	
1	9	-4	4.02101	
1	9	-3	4.17117	
1	9	-2	4.28808	
1	9	-1	4.36125	
1	9	0	4.38329	
1	9	1	4.35182	
1	9	2	4.27017	
1	9	3	4.14645	
1	9	4	3.99147	
1	9	5	3.81649	
1	9	6	3.63158	
1	9	7	3.44466	
1	9	8	3.26146	
1	9	9	3.08569	
1	9	10	2.9195	
1	10	-10	2.80486	
1	10	-9	2.94819	
1	10	-8	3.09682	
1	10	-7	3.24827	
1	10	-6	3.39893	
1	10	-5	3.54385	
1	10	-4	3.67679	
1	10	-3	3.79052	
1	10	-2	3.87759	
1	10	-1	3.93142	
1	10	0	3.94752	
1	10	1	3.92448	
1	10	2	3.86428	
1	10	3	3.77187	
1	10	4	3.65409	
1	10	5	3.51843	
1	10	6	3.37197	
1	10	7	3.22077	
1	10	8	3.06954	
1	10	9	2.92167	
1	10	10	2.77943	
2	-10	-10	2.7739	
2	-10	-9	2.91231	
2	-10	-8	3.05531	
2	-10	-7	3.20046	
2	-10	-6	3.34425	
2	-10	-5	3.48197	
2	-10	-4	3.60775	
2	-10	-3	3.7149	
2	-10	-2	3.79662	
2	-10	-1	3.84695	
2	-10	0	3.86184	
2	-10	1	3.84007	
2	-10	2	3.78345	
2	-10	3	3.69644	
2	-10	4	3.58526	
2	-10	5	3.45677	
2	-10	6	3.31752	
2	-10	7	3.17318	
2	-10	8	3.02822	
2	-10	9	2.88595	
2	-10	10	2.74862	
2	-9	-10	2.91432	
2	-9	-9	3.07612	
2	-9	-8	3.24611	
2	-9	-7	3.42183	
2	-9	-6	3.59932	
2	-9	-5	3.77275	
2	-9	-4	3.9343	
2	-9	-3	4.07449	
2	-9	-2	4.18306	
2	-9	-1	4.25066	
2	-9	0	4.27078	
2	-9	1	4.24139	
2	-9	2	4.16544	
2	-9	3	4.05015	
2	-9	4	3.90518	
2	-9	5	3.74074	
2	-9	6	3.56605	
2	-9	7	3.38855	
2	-9	8	3.21368	
2	-9	9	3.04512	
2	-9	10	2.88506	
2	-8	-10	3.05995	
2	-8	-9	3.24888	
2	-8	-8	3.45112	
2	-8	-7	3.6646	
2	-8	-6	3.8852	
2	-8	-5	4.10602	
2	-8	-4	4.31684	
2	-8	-3	4.50412	
2	-8	-2	4.65215	
2	-8	-1	4.7457	
2	-8	0	4.77375	
2	-8	1	4.73279	
2	-8	2	4.62793	
2	-8	3	4.47129	
2	-8	4	4.27845	
2	-8	5	4.06485	
2	-8	6	3.84345	
2	-8	7	3.62382	
2	-8	8	3.41225	
2	-8	9	3.21244	
2	-8	10	3.02615	
2	-7	-10	3.20845	
2	-7	-9	3.42832	
2	-7	-8	3.66856	
2	-7	-7	3.9282	
2	-7	-6	4.2037	
2	-7	-5	4.48765	
2	-7	-4	4.76721	
2	-7	-3	5.02321	
2	-7	-2	5.23112	
2	-7	-1	5.36525	
2	-7	0	5.4059	
2	-7	1	5.3466	
2	-7	2	5.19673	
2	-7	3	4.97777	
2	-7	4	4.71565	
2	-7	5	4.43408	
2	-7	6	4.151	
2	-7	7	3.87812	
2	-7	8	3.62201	
2	-7	9	3.38561	
2	-7	10	3.16959	
2	-6	-10	3.35641	
2	-6	-9	3.61064	
2	-6	-8	3.89463	
2	-6	-7	4.20964	
2	-6	-6	4.55423	
2	-6	-5	4.92197	
2	-6	-4	5.29816	
2	-6	-3	5.6566	
2	-6	-2	5.95873	
2	-6	-1	6.1594	
2	-6	0	6.22115	
2	-6	1	6.13118	
2	-6	2	5.90802	
2	-6	3	5.59195	
2	-6	4	5.22768	
2	-6	5	4.85159	
2	-6	6	4.48749	
2	-6	7	4.14824	
2	-6	8	3.83912	
2	-6	9	3.56091	
2	-6	10	3.31204	
2	-5	-10	3.49913	
2	-5	-9	3.79012	
2	-5	-8	4.12271	
2	-5	-7	4.50206	
2	-5	-6	4.93138	
2	-5	-5	5.40855	
2	-5	-4	5.9203	
2	-5	-3	6.43388	
2	-5	-2	6.88965	
2	-5	-1	7.2055	
2	-5	0	7.30498	
2	-5	1	7.1604	
2	-5	2	6.81159	
2	-5	3	6.33928	
2	-5	4	5.82257	
2	-5	5	5.31571	
2	-5	6	4.84711	
2	-5	7	4.42732	
2	-5	8	4.05713	
2	-5	9	3.73281	
2	-5	10	3.44901	
2	-4	-10	3.63069	
2	-4	-9	3.95896	
2	-4	-8	4.34271	
2	-4	-7	4.79311	
2	-4	-6	5.32159	
2	-4	-5	5.93642	
2	-4	-4	6.63416	
2	-4	-3	7.38277	
2	-4	-2	8.09658	
2	-4	-1	8.62383	
2	-4	0	8.79612	
2	-4	1	8.54672	
2	-4	2	7.97077	
2	-4	3	7.2411	
2	-4	4	6.49783	
2	-4	5	5.81462	
2	-4	6	5.21639	
2	-4	7	4.70342	
2	-4	8	4.26643	
2	-4	9	3.89389	
2	-4	10	3.57487	
2	-3	-10	3.74418	
2	-3	-9	4.10741	
2	-3	-8	4.54092	
2	-3	-7	5.06365	
2	-3	-6	5.69937	
2	-3	-5	6.47511	
2	-3	-4	7.41319	
2	-3	-3	8.50578	
2	-3	-2	9.65481	
2	-3	-1	10.5898	
2	-3	0	10.914	
2	-3	1	10.4473	
2	-3	2	9.44389	
2	-3	3	8.29202	
2	-3	4	7.22527	
2	-3	5	6.31862	
2	-3	6	5.57115	
2	-3	7	4.95857	
2	-3	8	4.45416	
2	-3	9	4.03505	
2	-3	10	3.68318	
2	-2	-10	3.83244	
2	-2	-9	4.22475	
2	-2	-8	4.70096	
2	-2	-7	5.28841	
2	-2	-6	6.02557	
2	-2	-5	6.96567	
2	-2	-4	8.17653	
2	-2	-3	9.71979	
2	-2	-2	11.5542	
2	-2	-1	13.2719	
2	-2	0	13.926	
2	-2	1	12.9909	
2	-2	2	11.1994	
2	-2	3	9.40705	
2	-2	4	7.92829	
2	-2	5	6.77313	
2	-2	6	5.8754	
2	-2	7	5.16952	
2	-2	8	4.60521	
2	-2	9	4.14635	
2	-2	10	3.76726	
2	-1	-10	3.88902	
2	-1	-9	4.30087	
2	-1	-8	4.80645	
2	-1	-7	5.43985	
2	-1	-6	6.25229	
2	-1	-5	7.32228	
2	-1	-4	8.76968	
2	-1	-3	10.7615	
2	-1	-2	13.4285	
2	-1	-1	16.368	
2	-1	0	17.6387	
2	-1	1	15.8453	
2	-1	2	12.8891	
2	-1	3	10.3479	
2	-1	4	8.46883	
2	-1	5	7.1014	
2	-1	6	6.08603	
2	-1	7	5.31133	
2	-1	8	4.70465	
2	-1	9	4.2185	
2	-1	10	3.82113	
2	0	-10	3.90934	
2	0	-9	4.32838	
2	0	-8	4.84488	
2	0	-7	5.49564	
2	0	-6	6.3372	
2	0	-5	7.45922	
2	0	-4	9.00657	
2	0	-3	11.2046	
2	0	-2	14.3079	
2	0	-1	18.0146	
2	0	0	19.7869	
2	0	1	17.3861	
2	0	2	13.687	
2	0	3	10.7503	
2	0	4	8.68614	
2	0	5	7.22836	
2	0	6	6.16548	
2	0	7	5.36392	
2	0	8	4.7411	
2	0	9	4.24472	
2	0	10	3.84059	
2	1	-10	3.89168	
2	1	-9	4.30443	
2	1	-8	4.81134	
2	1	-7	5.44677	
2	1	-6	6.26248	
2	1	-5	7.33797	
2	1	-4	8.79499	
2	1	-3	10.8039	
2	1	-2	13.4988	
2	1	-1	16.4773	
2	1	0	17.8435	
2	1	1	16.0479	
2	1	2	12.9988	
2	1	3	10.4045	
2	1	4	8.50012	
2	1	5	7.11996	
2	1	6	6.09775	
2	1	7	5.31912	
2	1	8	4.71006	
2	1	9	4.2224	
2	1	10	3.82403	
2	2	-10	3.83756	
2	2	-9	4.23153	
2	2	-8	4.71016	
2	2	-7	5.30126	
2	2	-6	6.04411	
2	2	-5	6.99337	
2	2	-4	8.21939	
2	2	-3	9.78773	
2	2	-2	11.6615	
2	2	-1	13.4342	
2	2	0	14.146	
2	2	1	13.2	
2	2	2	11.3404	
2	2	3	9.49206	
2	2	4	7.97968	
2	2	5	6.80535	
2	2	6	5.8965	
2	2	7	5.1839	
2	2	8	4.61538	
2	2	9	4.15376	
2	2	10	3.77281	
2	3	-10	3.75138	
2	3	-9	4.11682	
2	3	-8	4.55348	
2	3	-7	5.0808	
2	3	-6	5.72338	
2	3	-5	6.50953	
2	3	-4	7.46352	
2	3	-3	8.57985	
2	3	-2	9.76162	
2	3	-1	10.7341	
2	3	0	11.0841	
2	3	1	10.609	
2	3	2	9.56925	
2	3	3	8.37894	
2	3	4	7.28348	
2	3	5	6.35779	
2	3	6	5.59809	
2	3	7	4.97758	
2	3	8	4.46793	
2	3	9	4.04529	
2	3	10	3.69096	
2	4	-10	3.63949	
2	4	-9	3.97028	
2	4	-8	4.35752	
2	4	-7	4.8128	
2	4	-6	5.34821	
2	4	-5	5.97287	
2	4	-4	6.6844	
2	4	-3	7.45144	
2	4	-2	8.18744	
2	4	-1	8.73615	
2	4	0	8.92038	
2	4	1	8.66606	
2	4	2	8.07104	
2	4	3	7.31794	
2	4	4	6.55407	
2	4	5	5.8552	
2	4	6	5.24579	
2	4	7	4.725	
2	4	8	4.28255	
2	4	9	3.90613	
2	4	10	3.58434	
2	5	-10	3.50906	
2	5	-9	3.80266	
2	5	-8	4.13872	
2	5	-7	4.52277	
2	5	-6	4.95839	
2	5	-5	5.44393	
2	5	-4	5.96649	
2	5	-3	6.49317	
2	5	-2	6.96305	
2	5	-1	7.29102	
2	5	0	7.39653	
2	5	1	7.24917	
2	5	2	6.88992	
2	5	3	6.40356	
2	5	4	5.87295	
2	5	5	5.35432	
2	5	6	4.8765	
2	5	7	4.44976	
2	5	8	4.07442	
2	5	9	3.74626	
2	5	10	3.45962	
2	6	-10	3.36699	
2	6	-9	3.62375	
2	6	-8	3.911	
2	6	-7	4.23022	
2	6	-6	4.5802	
2	6	-5	4.95466	
2	6	-4	5.33892	
2	6	-3	5.70639	
2	6	-2	6.01745	
2	6	-1	6.2252	
2	6	0	6.29024	
2	6	1	6.19866	
2	6	2	5.96949	
2	6	3	5.6448	
2	6	4	5.2713	
2	6	5	4.88669	
2	6	6	4.51538	
2	6	7	4.17033	
2	6	8	3.85664	
2	6	9	3.57489	
2	6	10	3.32329	
2	7	-10	3.21931	
2	7	-9	3.44152	
2	7	-8	3.68469	
2	7	-7	3.94795	
2	7	-6	4.22787	
2	7	-5	4.51705	
2	7	-4	4.80252	
2	7	-3	5.06471	
2	7	-2	5.27839	
2	7	-1	5.41685	
2	7	0	5.45942	
2	7	1	5.39913	
2	7	2	5.24562	
2	7	3	5.02121	
2	7	4	4.75291	
2	7	5	4.46524	
2	7	6	4.17667	
2	7	7	3.89911	
2	7	8	3.63913	
2	7	9	3.39961	
2	7	10	3.18107	
2	8	-10	3.07078	
2	8	-9	3.26181	
2	8	-8	3.4666	
2	8	-7	3.68312	
2	8	-6	3.90726	
2	8	-5	4.13209	
2	8	-4	4.34723	
2	8	-3	4.53881	
2	8	-2	4.69065	
2	8	-1	4.78696	
2	8	0	4.8162	
2	8	1	4.77461	
2	8	2	4.66744	
2	8	3	4.50725	
2	8	4	4.31018	
2	8	5	4.09221	
2	8	6	3.86667	
2	8	7	3.64333	
2	8	8	3.42857	
2	8	9	3.22606	
2	8	10	3.03754	
2	9	-10	2.92491	
2	9	-9	3.08855	
2	9	-8	3.26071	
2	9	-7	3.43894	
2	9	-6	3.61924	
2	9	-5	3.79574	
2	9	-4	3.96046	
2	9	-3	4.10368	
2	9	-2	4.21485	
2	9	-1	4.28428	
2	9	0	4.30517	
2	9	1	4.27536	
2	9	2	4.19789	
2	9	3	4.08019	
2	9	4	3.93228	
2	9	5	3.76468	
2	9	6	3.58686	
2	9	7	3.40645	
2	9	8	3.22898	
2	9	9	3.05815	
2	9	10	2.89615	
2	10	-10	2.78409	
2	10	-9	2.9241	
2	10	-8	3.06893	
2	10	-7	3.21612	
2	10	-6	3.36215	
2	10	-5	3.50221	
2	10	-4	3.63034	
2	10	-3	3.73968	
2	10	-2	3.82322	
2	10	-1	3.87479	
2	10	0	3.8902	
2	10	1	3.86815	
2	10	2	3.81048	
2	10	3	3.72181	
2	10	4	3.60853	
2	10	5	3.47771	
2	10	6	3.33609	
2	10	7	3.18947	
2	10	8	3.04241	
2	10	9	2.89825	
2	10	10	2.75925	
3	-10	-10	2.74056	
3	-10	-9	2.8738	
3	-10	-8	3.01094	
3	-10	-7	3.14957	
3	-10	-6	3.28631	
3	-10	-5	3.41672	
3	-10	-4	3.53532	
3	-10	-3	3.63598	
3	-10	-2	3.7125	
3	-10	-1	3.75951	
3	-10	0	3.77342	
3	-10	1	3.75311	
3	-10	2	3.70021	
3	-10	3	3.61871	
3	-10	4	3.51421	
3	-10	5	3.39295	
3	-10	6	3.26099	
3	-10	7	3.12361	
3	-10	8	2.98505	
3	-10	9	2.84851	
3	-10	10	2.71621	
3	-9	-10	2.87573	
3	-9	-9	3.03084	
3	-9	-8	3.19303	
3	-9	-7	3.35983	
3	-9	-6	3.52738	
3	-9	-5	3.69014	
3	-9	-4	3.84089	
3	-9	-3	3.971	
3	-9	-2	4.07131	
3	-9	-1	4.13357	
3	-9	0	4.15208	
3	-9	1	4.12506	
3	-9	2	4.05511	
3	-9	3	3.94853	
3	-9	4	3.81386	
3	-9	5	3.66025	
3	-9	6	3.49612	
3	-9	7	3.32838	
3	-9	8	3.16222	
3	-9	9	3.00123	
3	-9	10	2.84765	
3	-8	-10	3.01537	
3	-8	-9	3.19566	
3	-8	-8	3.38754	
3	-8	-7	3.58874	
3	-8	-6	3.79514	
3	-8	-5	4.00014	
3	-8	-4	4.1943	
3	-8	-3	4.36545	
3	-8	-2	4.49982	
3	-8	-1	4.58433	
3	-8	0	4.60963	
3	-8	1	4.57274	
3	-8	2	4.47798	
3	-8	3	4.33565	
3	-8	4	4.15918	
3	-8	5	3.96217	
3	-8	6	3.75631	
3	-8	7	3.55051	
3	-8	8	3.35084	
3	-8	9	3.16103	
3	-8	10	2.98306	
3	-7	-10	3.15717	
3	-7	-9	3.36595	
3	-7	-8	3.59245	
3	-7	-7	3.83517	
3	-7	-6	4.09028	
3	-7	-5	4.35042	
3	-7	-4	4.60364	
3	-7	-3	4.83292	
3	-7	-2	5.01723	
3	-7	-1	5.13522	
3	-7	0	5.17086	
3	-7	1	5.11893	
3	-7	2	4.987	
3	-7	3	4.79258	
3	-7	4	4.55735	
3	-7	5	4.30173	
3	-7	6	4.04183	
3	-7	7	3.78866	
3	-7	8	3.54881	
3	-7	9	3.3256	
3	-7	10	3.12018	
3	-6	-10	3.29782	
3	-6	-9	3.53799	
3	-6	-8	3.8039	
3	-6	-7	4.09572	
3	-6	-6	4.41096	
3	-6	-5	4.74251	
3	-6	-4	5.07621	
3	-6	-3	5.38879	
3	-6	-2	5.64804	
3	-6	-1	5.81804	
3	-6	0	5.87005	
3	-6	1	5.79439	
3	-6	2	5.60503	
3	-6	3	5.33308	
3	-6	4	5.01441	
3	-6	5	4.67971	
3	-6	6	4.35046	
3	-6	7	4.03929	
3	-6	8	3.75227	
3	-6	9	3.49128	
3	-6	10	3.25579	
3	-5	-10	3.43289	
3	-5	-9	3.70634	
3	-5	-8	4.01552	
3	-5	-7	4.3635	
3	-5	-6	4.7509	
3	-5	-5	5.173	
3	-5	-4	5.6152	
3	-5	-3	6.04752	
3	-5	-2	6.4212	
3	-5	-1	6.67453	
3	-5	0	6.75344	
3	-5	1	6.63889	
3	-5	2	6.35827	
3	-5	3	5.96922	
3	-5	4	5.53204	
3	-5	5	5.09197	
3	-5	6	4.67571	
3	-5	7	4.29558	
3	-5	8	3.95503	
3	-5	9	3.65283	
3	-5	10	3.38562	
3	-4	-10	3.55684	
3	-4	-9	3.86375	
3	-4	-8	4.21794	
3	-4	-7	4.62688	
3	-4	-6	5.09674	
3	-4	-5	5.62891	
3	-4	-4	6.21285	
3	-4	-3	6.81454	
3	-4	-2	7.36345	
3	-4	-1	7.75308	
3	-4	0	7.87761	
3	-4	1	7.69738	
3	-4	2	7.26914	
3	-4	3	6.70339	
3	-4	4	6.10111	
3	-4	5	5.52528	
3	-4	6	5.00449	
3	-4	7	4.54634	
3	-4	8	4.14816	
3	-4	9	3.80335	
3	-4	10	3.50443	
3	-3	-10	3.66333	
3	-3	-9	4.00136	
3	-3	-8	4.39882	
3	-3	-7	4.86878	
3	-3	-6	5.42561	
3	-3	-5	6.08166	
3	-3	-4	6.83847	
3	-3	-3	7.66717	
3	-3	-2	8.47592	
3	-3	-1	9.08656	
3	-3	0	9.28889	
3	-3	1	8.99721	
3	-3	2	8.3334	
3	-3	3	7.51061	
3	-3	4	6.69103	
3	-3	5	5.95214	
3	-3	6	5.31516	
3	-3	7	4.77552	
3	-3	8	4.32007	
3	-3	9	3.93456	
3	-3	10	3.60628	
3	-2	-10	3.74587	
3	-2	-9	4.10959	
3	-2	-8	4.5438	
3	-2	-7	5.06753	
3	-2	-6	5.70469	
3	-2	-5	6.48255	
3	-2	-4	7.42369	
3	-2	-3	8.5205	
3	-2	-2	9.67474	
3	-2	-1	10.6146	
3	-2	0	10.941	
3	-2	1	10.473	
3	-2	2	9.46577	
3	-2	3	8.30894	
3	-2	4	7.23757	
3	-2	5	6.32735	
3	-2	6	5.57737	
3	-2	7	4.96306	
3	-2	8	4.45745	
3	-2	9	4.03753	
3	-2	10	3.68508	
3	-1	-10	3.79863	
3	-1	-9	4.17954	
3	-1	-8	4.63883	
3	-1	-7	5.20028	
3	-1	-6	5.89592	
3	-1	-5	6.767	
3	-1	-4	7.85923	
3	-1	-3	9.19699	
3	-1	-2	10.6996	
3	-1	-1	12.0142	
3	-1	0	12.4944	
3	-1	1	11.8132	
3	-1	2	10.4236	
3	-1	3	8.93619	
3	-1	4	7.6417	
3	-1	5	6.59242	
3	-1	6	5.75653	
3	-1	7	5.0881	
3	-1	8	4.54741	
3	-1	9	4.10403	
3	-1	10	3.73544	
3	0	-10	3.81755	
3	0	-9	4.20476	
3	0	-8	4.67333	
3	0	-7	5.24893	
3	0	-6	5.96694	
3	0	-5	6.87465	
3	0	-4	8.02857	
3	0	-3	9.4701	
3	0	-2	11.1339	
3	0	-1	12.6376	
3	0	0	13.2055	
3	0	1	12.4152	
3	0	2	10.8332	
3	0	3	9.19152	
3	0	4	7.80004	
3	0	5	6.69348	
3	0	6	5.82353	
3	0	7	5.13423	
3	0	8	4.58027	
3	0	9	4.12815	
3	0	10	3.7536	
3	1	-10	3.8011	
3	1	-9	4.18278	
3	1	-8	4.64319	
3	1	-7	5.20628	
3	1	-6	5.90441	
3	1	-5	6.77936	
3	1	-4	7.87763	
3	1	-3	9.22463	
3	1	-2	10.7404	
3	1	-1	12.0723	
3	1	0	12.5706	
3	1	1	11.8882	
3	1	2	10.4784	
3	1	3	8.9715	
3	1	4	7.66408	
3	1	5	6.60693	
3	1	6	5.76625	
3	1	7	5.09484	
3	1	8	4.55224	
3	1	9	4.10758	
3	1	10	3.73812	
3	2	-10	3.75062	
3	2	-9	4.11579	
3	2	-8	4.55205	
3	2	-7	5.07875	
3	2	-6	5.72031	
3	2	-5	6.50477	
3	2	-4	7.45583	
3	2	-3	8.56713	
3	2	-2	9.74099	
3	2	-1	10.7039	
3	2	0	11.0485	
3	2	1	10.5774	
3	2	2	9.54735	
3	2	3	8.36564	
3	2	4	7.27563	
3	2	5	6.35304	
3	2	6	5.59507	
3	2	7	4.97558	
3	2	8	4.46655	
3	2	9	4.04429	
3	2	10	3.69022	
3	3	-10	3.67003	
3	3	-9	4.01	
3	3	-8	4.41014	
3	3	-7	4.88391	
3	3	-6	5.44615	
3	3	-5	6.10997	
3	3	-4	6.87778	
3	3	-3	7.72142	
3	3	-2	8.5487	
3	3	-1	9.17828	
3	3	0	9.39248	
3	3	1	9.09743	
3	3	2	8.41675	
3	3	3	7.57333	
3	3	4	6.73612	
3	3	5	5.9842	
3	3	6	5.33814	
3	3	7	4.79225	
3	3	8	4.33248	
3	3	9	3.94395	
3	3	10	3.61351	
3	4	-10	3.56507	
3	4	-9	3.8742	
3	4	-8	4.23141	
3	4	-7	4.64444	
3	4	-6	5.11992	
3	4	-5	5.6597	
3	4	-4	6.25373	
3	4	-3	6.86806	
3	4	-2	7.43118	
3	4	-1	7.83369	
3	4	0	7.96519	
3	4	1	7.78241	
3	4	2	7.34319	
3	4	3	6.76284	
3	4	4	6.14664	
3	4	5	5.55943	
3	4	6	5.03004	
3	4	7	4.56557	
3	4	8	4.1628	
3	4	9	3.81465	
3	4	10	3.51327	
3	5	-10	3.4422	
3	5	-9	3.71799	
3	5	-8	4.03021	
3	5	-7	4.38219	
3	5	-6	4.77483	
3	5	-5	5.20365	
3	5	-4	5.65418	
3	5	-3	6.09616	
3	5	-2	6.47982	
3	5	-1	6.74142	
3	5	0	6.82441	
3	5	1	6.70813	
3	5	2	6.42059	
3	5	3	6.02176	
3	5	4	5.57444	
3	5	5	5.12534	
3	5	6	4.7017	
3	5	7	4.31582	
3	5	8	3.97087	
3	5	9	3.66532	
3	5	10	3.39557	
3	6	-10	3.3078	
3	6	-9	3.55025	
3	6	-8	3.81905	
3	6	-7	4.11453	
3	6	-6	4.43435	
3	6	-5	4.77146	
3	6	-4	5.11167	
3	6	-3	5.4313	
3	6	-2	5.69735	
3	6	-1	5.87265	
3	6	0	5.92711	
3	6	1	5.85031	
3	6	2	5.65656	
3	6	3	5.37813	
3	6	4	5.05228	
3	6	5	4.71076	
3	6	6	4.37555	
3	6	7	4.05945	
3	6	8	3.76847	
3	6	9	3.50435	
3	6	10	3.2664	
3	7	-10	3.16745	
3	7	-9	3.37837	
3	7	-8	3.60749	
3	7	-7	3.85342	
3	7	-6	4.11235	
3	7	-5	4.37695	
3	7	-4	4.63511	
3	7	-3	4.86946	
3	7	-2	5.05841	
3	7	-1	5.17984	
3	7	0	5.21701	
3	7	1	5.16434	
3	7	2	5.02955	
3	7	3	4.83079	
3	7	4	4.59051	
3	7	5	4.32983	
3	7	6	4.06526	
3	7	7	3.80803	
3	7	8	3.56477	
3	7	9	3.33876	
3	7	10	3.13106	
3	8	-10	3.02568	
3	8	-9	3.2079	
3	8	-8	3.40209	
3	8	-7	3.60601	
3	8	-6	3.81554	
3	8	-5	4.02404	
3	8	-4	4.22191	
3	8	-3	4.39671	
3	8	-2	4.53428	
3	8	-1	4.62109	
3	8	0	4.64737	
3	8	1	4.60998	
3	8	2	4.51332	
3	8	3	4.36803	
3	8	4	4.18799	
3	8	5	3.98723	
3	8	6	3.77777	
3	8	7	3.5687	
3	8	8	3.36617	
3	8	9	3.17393	
3	8	10	2.99391	
3	9	-10	2.88585	
3	9	-9	3.04267	
3	9	-8	3.20685	
3	9	-7	3.37592	
3	9	-6	3.546	
3	9	-5	3.71148	
